name,_id,run_start_time,run_end_time,status,status_message,adjust_thermostat_setpoints_by_degrees.cooling_adjustment,adjust_thermostat_setpoints_by_degrees.heating_adjustment,change_electric_baseboard.nom_cap,change_exterior_wall_thermal_properties.r_value_mult,change_exterior_wall_thermal_properties.solar_abs_mult,change_exterior_wall_thermal_properties.thermal_mass_mult,change_roof_thermal_properties.r_value_mult,change_roof_thermal_properties.solar_abs_mult,change_roof_thermal_properties.thermal_mass_mult,improve_fan_belt_efficiency.fan_eff,improve_fan_belt_efficiency.motor_eff,reduce_electric_equipment_loads_by_percentage.elecequip_power_reduction_percent,reduce_space_infiltration_by_percentage.space_infiltration_reduction_percent,set_co_pfor_single_speed_dx_cooling_units.cop,set_gas_burner_efficiency_diag.eff,CalibrationReportsEnhanced20.electricity_consumption_actual,CalibrationReportsEnhanced20.electricity_consumption_cvrmse,CalibrationReportsEnhanced20.electricity_consumption_modeled,CalibrationReportsEnhanced20.electricity_consumption_nmbe,CalibrationReportsEnhanced20.electricity_cvrmse_within_limit,CalibrationReportsEnhanced20.electricity_nmbe_within_limit,CalibrationReportsEnhanced20.electricity_rmse,CalibrationReportsEnhanced20.natural_gas_consumption_actual,CalibrationReportsEnhanced20.natural_gas_consumption_cvrmse,CalibrationReportsEnhanced20.natural_gas_consumption_modeled,CalibrationReportsEnhanced20.natural_gas_consumption_nmbe,CalibrationReportsEnhanced20.natural_gas_cvrmse_within_limit,CalibrationReportsEnhanced20.natural_gas_nmbe_within_limit,CalibrationReportsEnhanced20.natural_gas_rmse,OpenStudioResults.electricity_ip,OpenStudioResults.eui,OpenStudioResults.natural_gas_ip
API Generated 2017-03-31 15:43:50 +0000,015ad11c-a1e2-4faa-82af-4589aead35c2,2017-03-31T15:43:51.338Z,2017-03-31T15:44:21.148Z,completed,completed normal,-0.25429010868205,3.06227711371889,1764.07749381637,1.17927201854599,3.44214841446553,2.29813293412779,3.2009724019362,3.11286175713569,2.973562286385,-9.90649405391154,-13.7301019033177,-21.4270146265604,56.4282490761137,2.83257569874081,0.856252761715419,18378.0,48.75164677395157,26822.56172928736,-50.126505382645405,0.0,0.0,714.8452092104261,233.0,36.35955122362038,278.3293421713941,-21.400118621688208,0.0,0.0,7.343200856237304,26895.486145163894,142.94894242939145,34.72902097248213
API Generated 2017-03-31 15:45:03 +0000,02a9784f-9737-4114-93a5-ed27c6ed8a8a,2017-03-31T15:45:03.894Z,2017-03-31T15:45:34.107Z,completed,completed normal,-1.50545508490193,-2.65158373296668,2168.21323925898,3.34501982363471,2.42113867786415,2.70349212305923,3.53854254028806,3.9958420259252,0.728349552231242,-16.1497295509064,-15.3303635034875,59.5966704083189,57.8916222272487,4.28721999700334,0.919601951584644,18378.0,17.010771790374168,15809.753830582278,15.244983642998363,0.0,0.0,249.42888136074342,233.0,37.55373565968722,194.01019742286266,18.407202933412467,0.0,0.0,7.584379195306969,15853.159983380554,88.74059553630362,24.437686879128968
API Generated 2017-03-31 15:48:39 +0000,033c9279-a218-4dbf-b31f-5b07035448a6,2017-03-31T15:48:40.171Z,2017-03-31T15:49:10.278Z,completed,completed normal,1.28208946723531,-4.0300849473618,2348.19805457391,2.45416644365904,4.34883211676554,1.80637734291004,1.81853884204451,0.593227971877564,2.69984932210551,-8.51042253140695,-1.24989201359997,47.9286044335468,49.8368642467888,3.98063552091767,0.890694153221211,18378.0,12.398994554780367,16995.148088696224,8.208541307118844,1.0,0.0,181.80640948618534,233.0,35.86062791195783,202.46976449162753,14.413415905240239,0.0,0.0,7.2424379489378,17042.78311313889,94.61022092603137,25.5664861295123
API Generated 2017-03-31 15:48:03 +0000,035342fd-7d0a-49f4-b986-82e7782cf00a,2017-03-31T15:48:03.261Z,2017-03-31T15:48:33.239Z,completed,completed normal,-0.594274390771201,-1.55547675035914,2554.75287121677,2.42608830558593,2.75674557309988,0.901326170121139,2.08213059731831,1.40753214957381,1.88726592391054,-13.8965155988358,-14.0969152315768,26.0953086409408,41.2102891968866,3.95833180788394,0.937267196173403,18378.0,14.908286033355719,20622.31522308853,-13.322145389775509,1.0,0.0,218.60014078903342,233.0,28.448154804740717,255.9127613675523,-10.817183478243548,0.0,0.0,5.745409601888451,20679.176259741664,115.87154647093938,31.972863831683505
API Generated 2017-03-31 15:42:02 +0000,055b61b6-4ee4-4f50-8be6-f5aacac2c9dd,2017-03-31T15:42:02.797Z,2017-03-31T15:42:32.417Z,completed,completed normal,0.0536477920954344,-0.193137954513659,1729.60520440443,3.97927201854599,2.98243818417807,2.31429464645809,3.57826200142295,1.60381406712503,1.33381493845833,28.8897605036147,11.7335941814751,59.2026072278272,23.4301019702695,4.93257569874081,0.883747238284581,18378.0,20.094608969224023,15368.271339796403,17.865602114407125,0.0,0.0,294.647174057754,233.0,128.56316304218103,456.0967059406124,-105.32462512217755,0.0,0.0,25.964707955983336,15410.479231544445,122.61947347007893,55.91991379597566
API Generated 2017-03-31 15:40:14 +0000,0af0a2f4-ec13-4fb7-b9da-818e01c27e66,2017-03-31T15:40:14.734Z,2017-03-31T15:40:45.786Z,completed,completed normal,0.237663770676544,-1.52516585739782,2277.65857447911,3.65386635240988,1.11758968171031,1.02954792581758,0.99737067830163,3.75477587789207,2.26786415386862,24.9631559174107,-17.6348494524777,-31.9921311475763,49.7341634584864,2.90380564428121,0.798281968139734,18378.0,47.46618754566625,26601.471065963866,-48.814122019196034,0.0,0.0,695.9965254882985,233.0,35.24031616027266,211.09303163470526,10.342345580182066,0.0,0.0,7.117159345852361,26675.4924191,133.12695979731055,26.785627494337533
API Generated 2017-03-31 15:44:26 +0000,0d6dcd50-06cf-4a24-a2cb-3fdb71e27baa,2017-03-31T15:44:27.377Z,2017-03-31T15:44:57.405Z,completed,completed normal,-2.59882535182584,-4.31734652286181,2175.092162833,3.07252563839925,3.77086039587751,0.546507876940767,3.32787579348188,0.854157974074804,2.1279855103972,-18.2779091760983,-10.5443721008689,57.1790483600436,57.1053860540134,4.86825437230038,0.820398048415356,18378.0,14.682197383331358,16298.993201146575,12.340882669120731,1.0,0.0,215.2850037829719,233.0,42.17585574192728,187.3898438291257,21.532691754490017,0.0,0.0,8.51786585846159,16343.76495468889,89.81169505997657,23.70873587049739
API Generated 2017-03-31 15:48:39 +0000,10277907-6904-4d47-beb2-075f0525281f,2017-03-31T15:48:40.171Z,2017-03-31T15:49:10.488Z,completed,completed normal,-1.75136757503137,2.92995153773521,1990.57336105557,0.846070195685319,1.69345217444598,2.13015677902258,3.91111307621185,0.655795510767665,1.73276398504107,-5.42773075425169,-5.29017312006786,-76.5793756006708,46.8417150646991,2.31521724075035,0.816252761715418,18378.0,101.83479466436201,35991.99222728163,-104.55579632138212,0.0,0.0,1493.2032026381155,233.0,48.46204875720221,297.28348460533005,-30.34842620852489,0.0,0.0,9.787429876134402,36086.404667269446,181.251461395936,37.258152441393165
API Generated 2017-03-31 15:42:02 +0000,11814332-041b-4f85-a649-e8bca97bb9e2,2017-03-31T15:42:02.893Z,2017-03-31T15:42:34.521Z,completed,completed normal,-2.31714041956019,-4.14348851391033,1836.25473478228,0.671029859773432,2.55366377546996,1.58888925019493,1.99621720310652,3.42786870148498,0.700014986387433,-23.9495332790266,-15.5161299053276,55.920761285271,13.8886804489566,3.04112752620545,0.906602327682834,18378.0,16.53697075552807,20981.622961264817,-15.454978549044714,0.0,0.0,242.4815386084235,233.0,74.33625716221664,350.67293568576355,-55.553746461090114,0.0,0.0,15.013003430263819,21034.860374983335,130.48134397383834,43.688281432757044
API Generated 2017-03-31 15:37:13 +0000,1a2c271a-155f-4fd4-b63a-c36e65598dae,2017-03-31T15:37:14.280Z,2017-03-31T15:37:45.732Z,completed,completed normal,-3.92209108648079,1.51865371975801,2850.85342498632,2.59972759436115,4.46018932950495,0.684537097967606,0.825142533672411,3.26006891078102,2.40026436481193,-13.6876735604051,-4.77888825375971,44.303185911506,50.3790572231105,2.58552187757308,0.883106109409903,18378.0,11.31701271236512,19809.78687778357,-8.499016874624221,1.0,0.0,165.94131389075872,233.0,64.25197761265437,341.0763483750791,-51.02316876076693,0.0,0.0,12.976375151563387,19859.352782125,124.08687981751086,42.04194688341863
