display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Exterior wall thermal mass multiplier,thermal_mass_mult,true,3,9c4e9609-5414-4c30-a7a3-7c89ee67c505,,0.5,change_exterior_wall_thermal_properties.thermal_mass_mult,false,,,false,true,false,1,,double,true,change_exterior_wall_thermal_properties,Change Exterior Wall Thermal Properties,variable
Roof total R-value multiplier,r_value_mult,true,4,78144bad-e8eb-4ad3-9484-702efc1ce403,,0.5,change_roof_thermal_properties.r_value_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Roof solar absorptance multiplier,solar_abs_mult,true,4,78144bad-e8eb-4ad3-9484-702efc1ce403,,0.5,change_roof_thermal_properties.solar_abs_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Roof thermal mass multiplier,thermal_mass_mult,true,3,78144bad-e8eb-4ad3-9484-702efc1ce403,,0.5,change_roof_thermal_properties.thermal_mass_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Fan Efficiency Change(%).,fan_eff,true,30,01a94317-33c8-49aa-9ca8-ea8bfffda297,,-25,improve_fan_belt_efficiency.fan_eff,false,,,false,true,false,0,,double,true,improve_fan_belt_efficiency,Improve Fan Belt Efficiency,variable
Motor Efficiency Change(%).,motor_eff,true,14,01a94317-33c8-49aa-9ca8-ea8bfffda297,,-20,improve_fan_belt_efficiency.motor_eff,false,,,false,true,false,0,,double,true,improve_fan_belt_efficiency,Improve Fan Belt Efficiency,variable
Electric Equipment Power Reduction (%).,elecequip_power_reduction_percent,true,80,1d03d592-64fa-4ef5-a34a-9b60c3fb585e,,-80,reduce_electric_equipment_loads_by_percentage.elecequip_power_reduction_percent,false,,,false,true,false,30,,double,true,reduce_electric_equipment_loads_by_percentage,Reduce Electric Equipment Loads by Percentage,variable
Space Infiltration Power Reduction (%).,space_infiltration_reduction_percent,true,100,3758e6eb-8b39-49df-b5e6-bb1af923e529,,0,reduce_space_infiltration_by_percentage.space_infiltration_reduction_percent,false,,,false,true,false,30,,double,true,reduce_space_infiltration_by_percentage,ReduceSpaceInfiltrationByPercentage,variable
Rated COP,cop,true,5,b3a4e2c2-f84a-4b27-a8cc-1b3b0a071601,,2,set_co_pfor_single_speed_dx_cooling_units.cop,false,,,false,true,false,4,,double,true,set_co_pfor_single_speed_dx_cooling_units,Set COP for Single Speed DX Cooling Units,variable
Burner Efficiency (fractional),eff,true,0.98,7efcab2b-4c83-475b-a989-f0dd58bac4ba,,0.78,set_gas_burner_efficiency_diag.eff,false,,,false,true,false,0.95,,double,true,set_gas_burner_efficiency_diag,Set Gas Burner Efficiency,variable
